ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
247,175.07635176696007,8321.698872245175,0.00010093303993130576,C11H12O2,-H(-),Ethyl cinnamate,HMDB0029699; HMDB0033834; HMDB0036905; HMDB0037142; HMDB0037145; HMDB0126379; HMDB0126467; HMDB0132267; HMDB0132973; HMDB0133466; HMDB0133677; HMDB0133678; HMDB0133679; HMDB0133680; HMDB0133681; HMDB29699; HMDB33834; HMDB36905; HMDB37142; HMDB37145,C12299,
248,175.0881973683595,2739.6710662133587,-0.0005112683595029921,C10H12N2O,-H(-),Serotonin,HMDB0000259; HMDB0001046; HMDB00259; HMDB01046,C00780,; CHEBI:127762; CHEBI:28790
249,176.0703042970005,2258.854039390711,0.001397402999515407,C10H11NO2,-H(-),5-Hydroxytryptophol,HMDB0001855; HMDB0012490; HMDB0033482; HMDB0037693; HMDB0040045; HMDB0060063; HMDB01855; HMDB12490; HMDB33482; HMDB37693; HMDB40045; HMDB60063,,; CHEBI:193796
249,176.0703042970005,2258.854039390711,-0.0010078970005054089,C8H13NO2,.Na/H-H(-),Arecoline,HMDB0030353; HMDB30353,C10129,CHEBI:101022
249,176.0703042970005,2258.854039390711,0.00034389635888487646,C10H8N2,.F(-) [+1],3-Indoleacetonitrile,HMDB0006524; HMDB06524,C02938,CHEBI:17566
250,176.09235497819387,910.9196997017516,0.000475921806128099,C7H15NO4,-H(-),Anthopleurine,HMDB0035360; HMDB35360,,
250,176.09235497819387,910.9196997017516,-0.0008835781938785203,C8H15NS,.F(-),7-(Methylthio)heptanenitrile,HMDB0031890; HMDB31890,,
251,176.98806982337098,3003.1527485821007,-0.0008842233709742686,C6H10S3,-H(-),Allitridin,HMDB0031154; HMDB31154,,; CHEBI:302136
252,177.02182955417626,4608.444949246055,0.000873045823738039,C6H10O4S,-H(-),"3,3''-Thiobispropanoic acid",HMDB0031162; HMDB31162,,; CHEBI:1093323
253,177.05572726449955,8413.747248385307,-9.964499554371287e-06,C10H10O3,-H(-),4-Methoxycinnamic acid,HMDB0002040; HMDB0030903; HMDB0031055; HMDB0033248; HMDB0038712; HMDB0038965; HMDB0039471; HMDB0062273; HMDB0062729; HMDB0125103; HMDB0125518; HMDB0131168; HMDB0133457; HMDB0133611; HMDB0133612; HMDB0133613; HMDB0133614; HMDB0133615; HMDB0134055; HMDB0135647; HMDB0135649; HMDB0135650; HMDB0135651; HMDB0141076; HMDB0141077; HMDB0141078; HMDB0141782; HMDB02040; HMDB30903; HMDB31055; HMDB33248; HMDB38712; HMDB38965; HMDB39471; HMDB62273; HMDB62729,C14784,; CHEBI:260249; CHEBI:34048; CHEBI:84260
254,177.09195768697776,6480.3007089601615,0.00014501302226221924,C11H14O2,-H(-),5-Phenylvaleric acid,HMDB0002043; HMDB0031250; HMDB0031864; HMDB0033376; HMDB0033386; HMDB0033597; HMDB0035013; HMDB0036235; HMDB0036385; HMDB0037680; HMDB0037708; HMDB0038179; HMDB0040287; HMDB0040356; HMDB0040411; HMDB0040425; HMDB0040426; HMDB0040583; HMDB0040800; HMDB0041553; HMDB0126149; HMDB0126449; HMDB0132981; HMDB0133181; HMDB0133469; HMDB0133682; HMDB0133683; HMDB0133684; HMDB0133685; HMDB0133686; HMDB0133687; HMDB02043; HMDB31250; HMDB31864; HMDB33376; HMDB33386; HMDB33597; HMDB35013; HMDB36235; HMDB36385; HMDB37680; HMDB37708; HMDB38179; HMDB40287; HMDB40356; HMDB40411; HMDB40425; HMDB40426; HMDB40583; HMDB40800; HMDB41553,C10454; C10478; C17663,; CHEBI:40131; CHEBI:4918; CHEBI:50550; CHEBI:81257; CHEBI:87500
255,178.0506970186471,29371.176226483818,0.0002692813528994975,C9H9NO3,-H(-),Hippurate,HMDB0000714; HMDB0000992; HMDB0012884; HMDB0032398; HMDB0032595; HMDB00714; HMDB00992; HMDB12884; HMDB32398; HMDB32595,C01586; C19569,; CHEBI:18089; CHEBI:66951; CHEBI:838058
256,178.08716390857657,5050.585338597623,0.0001877914234285072,C10H13NO2,-H(-),2(N)-Methyl-norsalsolinol,HMDB0001189; HMDB0005199; HMDB0029223; HMDB0029224; HMDB0030372; HMDB0031811; HMDB0033763; HMDB0039655; HMDB0040021; HMDB0041931; HMDB0042012; HMDB01189; HMDB05199; HMDB29223; HMDB29224; HMDB30372; HMDB31811; HMDB33763; HMDB39655; HMDB40021; HMDB41931; HMDB42012,C07577; C09642; C18771,; CHEBI:123715; CHEBI:1391; CHEBI:38571; CHEBI:767276
257,179.0571549473886,111280.35267648876,0.00029375261141240117,C7H8N4O2,-H(-),Theophylline,HMDB0001860; HMDB0001889; HMDB0002825; HMDB01860; HMDB01889; HMDB02825,C07130; C07480; C13747,CHEBI:25858; CHEBI:28177; CHEBI:28946
258,179.07182641005892,34844.60790290332,-0.00045911005892662615,C10H12O3,-H(-),3-Methoxybenzenepropanoic acid,HMDB0011751; HMDB0012915; HMDB0029685; HMDB0031240; HMDB0032128; HMDB0032174; HMDB0032574; HMDB0032640; HMDB0033761; HMDB0037602; HMDB0037733; HMDB0060734; HMDB0062773; HMDB0127492; HMDB0129958; HMDB0131174; HMDB0133505; HMDB0134065; HMDB0134076; HMDB0135240; HMDB0135241; HMDB0135242; HMDB0135243; HMDB0135645; HMDB0135646; HMDB0135739; HMDB0135740; HMDB0141019; HMDB0141020; HMDB0141021; HMDB0141022; HMDB0141023; HMDB0141118; HMDB0141138; HMDB0141179; HMDB11751; HMDB12915; HMDB29685; HMDB31240; HMDB32128; HMDB32174; HMDB32574; HMDB32640; HMDB33761; HMDB37602; HMDB37733; HMDB60734; HMDB62773,C00590,; CHEBI:17745; CHEBI:32063; CHEBI:72691
258,179.07182641005892,34844.60790290332,0.0006836899410700426,C7H12O4,.F(-),Pimelate,HMDB0000555; HMDB0000857; HMDB0002441; HMDB0029167; HMDB0029573; HMDB0041605; HMDB00555; HMDB0059722; HMDB0059738; HMDB0059893; HMDB0061676; HMDB00857; HMDB02441; HMDB29167; HMDB29573; HMDB41605; HMDB59722; HMDB59738; HMDB59893; HMDB61676,C02656,; CHEBI:1129201; CHEBI:30531; CHEBI:391281; CHEBI:68459; CHEBI:70855
259,180.02847587996695,14031.040267955837,0.0017550200330731514,C8H7NO4,-H(-),2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate,HMDB0006954; HMDB0033733; HMDB0038054; HMDB06954; HMDB33733; HMDB38054,C06050; C15770,; CHEBI:63558
259,180.02847587996695,14031.040267955837,-0.0006502799669192427,C6H9NO4,.Na/H-H(-),L-2-Amino-4-methylenepentanedioic acid,HMDB0029433; HMDB0034442; HMDB29433; HMDB34442,C00651,; CHEBI:48029
260,180.06686260978984,1135273.5594449174,-0.00024630978984419016,C9H11NO3,-H(-),Tyrosine,HMDB0000158; HMDB0001119; HMDB0002184; HMDB0003831; HMDB0006050; HMDB00158; HMDB0059720; HMDB0060280; HMDB00647; HMDB01119; HMDB02184; HMDB03831; HMDB06050; HMDB59720; HMDB60280,C00082; C04368; C19579,; CHEBI:16939; CHEBI:17895; CHEBI:278475; CHEBI:44303
260,180.06686260978984,1135273.5594449174,0.0008964902101524785,C6H11NO4,.F(-),Aminoadipate,HMDB0000510; HMDB0029423; HMDB0033747; HMDB00510; HMDB0061715; HMDB0062557; HMDB0062660; HMDB0094716; HMDB29423; HMDB33747; HMDB61715; HMDB62557; HMDB62660; HMDB94716,C00956; C01046; C03210,; CHEBI:16440; CHEBI:37024; CHEBI:45826; CHEBI:7671; CHEBI:857
261,180.08699463007525,97095.81338605359,0.0007508699247296136,C6H15NO5,-H(-),trizma acetate,HMDB0062561; HMDB62561,,; CHEBI:66869
262,180.94086903830626,52245.535358675515,9.470681092693667e-05,C4H6O3Se,-H(-),Methylselenopyruvate,HMDB0060490; HMDB60490,,
263,181.01339096177367,16148.174729343149,0.0008555382263466527,C8H6O5,-H(-),"6-hydroxy-2H-1,3-benzodioxole-5-carboxylic acid",HMDB0129371; HMDB0137133,,
264,181.03664191069205,7993.08939987571,7.138930794781118e-05,C6H6N4O3,-H(-),3-Methyluric acid,HMDB0001970; HMDB0001973; HMDB0003099; HMDB0011107; HMDB01970; HMDB01973; HMDB03099; HMDB11107,C16355; C16359,; CHEBI:149031; CHEBI:149558; CHEBI:149744
265,181.1597634701774,2103.702316433556,2.4629822576116567e-05,C12H22O,-H(-),Geosmin,HMDB0031020; HMDB0031102; HMDB0031341; HMDB0032279; HMDB0032542; HMDB0036461; HMDB0038972; HMDB31020; HMDB31102; HMDB31341; HMDB32279; HMDB32542; HMDB36461; HMDB38972,C16286,; CHEBI:133741; CHEBI:46702
266,181.99186402933825,3063.7641285295476,-0.00012702933824471074,C7H5NO3S,-H(-),Saccharin,HMDB0029723; HMDB29723,C12283,CHEBI:32111
267,182.0092848489303,6270.762194180442,0.00021065106972173453,C7H5NO5,-H(-),5-Nitrosalicylate,HMDB0062578; HMDB62578,,; CHEBI:994
268,182.04542462016406,7769.577393584147,0.0004562798359586395,C8H9NO4,-H(-),4-Pyridoxate,HMDB0000017; HMDB00017,C00847,CHEBI:17405
268,182.04542462016406,7769.577393584147,-0.0009032201640764015,C9H9NS,.F(-),1-Isothiocyanato-2-phenylethane,HMDB0038445; HMDB0040034; HMDB38445; HMDB40034,,; CHEBI:351346
269,182.07182536550718,16042.111354222554,0.0005451344928246726,C11H9N3,-H(-),2-Amino-a-carboline,HMDB0033141; HMDB33141,C19186,
269,182.07182536550718,16042.111354222554,0.0004860358600069503,C9H11NO3,-H(-) [+2],Tyrosine,HMDB0000158; HMDB0001119; HMDB0002184; HMDB0003831; HMDB0006050; HMDB00158; HMDB0059720; HMDB0060280; HMDB00647; HMDB01119; HMDB02184; HMDB03831; HMDB06050; HMDB59720; HMDB60280,C00082; C04368; C19579,; CHEBI:16939; CHEBI:17895; CHEBI:278475; CHEBI:44303
270,182.9714073655164,1830.794410478408,-0.0013951655163850774,C3H5O7P,-H(-),3-Phosphonooxypyruvate,HMDB0001024; HMDB01024; HMDB60175,C03232,CHEBI:30933
270,182.9714073655164,1830.794410478408,-0.0004105655163755273,C6H10S2,.K/H-H(-),"Di-2-propenyl disulfide, 9CI",HMDB0033966; HMDB0041390; HMDB0041393; HMDB33966; HMDB41390; HMDB41393,C08369,; CHEBI:4488
271,183.1026412046617,6768.759645092973,2.6095338313325556e-05,C10H16O3,-H(-),"5-exo-Hydroxy-1,2-campholide",HMDB0036117; HMDB0036998; HMDB0039052; HMDB0039710; HMDB0040883; HMDB36117; HMDB36998; HMDB39052; HMDB39710; HMDB40883,,
272,183.13889721599023,6609.339910659059,0.00015548400978104837,C11H20O2,-H(-),Citronellyl formate,HMDB0031062; HMDB0031063; HMDB0031087; HMDB0031272; HMDB0031406; HMDB0031691; HMDB0031843; HMDB0032308; HMDB0032320; HMDB0032396; HMDB0032404; HMDB0032453; HMDB0032461; HMDB0032489; HMDB0032534; HMDB0033371; HMDB0033724; HMDB0034428; HMDB0034429; HMDB0036140; HMDB0036784; HMDB0037106; HMDB0037185; HMDB0037225; HMDB0037309; HMDB0038273; HMDB0038274; HMDB0038277; HMDB0038278; HMDB0038311; HMDB0038906; HMDB0040593; HMDB31062; HMDB31063; HMDB31087; HMDB31272; HMDB31406; HMDB31691; HMDB31843; HMDB32308; HMDB32320; HMDB32396; HMDB32404; HMDB32453; HMDB32461; HMDB32489; HMDB32534; HMDB33371; HMDB33724; HMDB34428; HMDB34429; HMDB36140; HMDB36784; HMDB37106; HMDB37185; HMDB37225; HMDB37309; HMDB38273; HMDB38274; HMDB38277; HMDB38278; HMDB38311; HMDB38906; HMDB40593,C12295; C13422; C13910,; CHEBI:31676; CHEBI:35045; CHEBI:48944
273,183.17506165475172,884.5779286559218,0.0003764452482926117,C12H24O,-H(-),Dodecylaldehyde,HMDB0031019; HMDB0031734; HMDB0032543; HMDB0033933; HMDB31019; HMDB31734; HMDB32543; HMDB33933,C02278; C14996,; CHEBI:27836
274,184.00177423550383,2582.293209218293,-0.0001276355038442034,C3H8NO6P,-H(-),Phosphoserine,HMDB0000272; HMDB0001721; HMDB00272; HMDB01721,C01005,CHEBI:15811; CHEBI:37712
275,184.02428786884562,2266.0464262128344,0.0008576311543890824,C7H7NO5,-H(-),2-Amino-3-carboxymuconic acid semialdehyde,HMDB0001330; HMDB01330,C04409,CHEBI:995
275,184.02428786884562,2266.0464262128344,-0.0005018688456459586,C8H7NOS,.F(-),4-Hydroxybenzyl isothiocyanate,HMDB0032580; HMDB32580,,
276,184.07220099932732,1854.8931911809411,0.0005633006726668555,C7H11N3O3,-H(-),"(S)-N-(4,5-Dihydro-1-methyl-4-oxo-1H-imidazol-2-yl)alanine",HMDB0034912; HMDB34912,,
276,184.07220099932732,1854.8931911809411,0.0009191178601781758,C6H9N5O2,-H(-) [+2],"2,6-Diamino-4-hydroxy-5-(N-methyl)formamidopyrimidine",HMDB0011657; HMDB11657,C04744,CHEBI:28643
277,184.0976603534435,5510.688866364148,0.00025594655650706954,C9H15NO3,-H(-),Pseudoecgonine,HMDB0006348; HMDB0006548; HMDB0094728; HMDB0094729; HMDB0094730; HMDB0094731; HMDB06348; HMDB06548; HMDB94728; HMDB94729; HMDB94730; HMDB94731,C10858; C12449,; CHEBI:708641
278,185.01030242543973,3463.972713918303,-0.0011413254397325545,C7H6O6,-H(-),3-Fumarylpyruvate,HMDB0060371; HMDB0125352; HMDB0130404; HMDB60371,,; CHEBI:1506
278,185.01030242543973,3463.972713918303,-0.0005215416506700876,C8H8O3S,-H(-) [+2],Polystyrene sulfonate,HMDB0015435; HMDB15435,,
279,185.03755612873883,1596.9929763446564,-7.572873883532338e-05,C9H11ClO2,-H(-),"2-Chloro-1,3-dimethoxy-5-methylbenzene",HMDB0029674; HMDB29674,,
279,185.03755612873883,1596.9929763446564,-0.0009400287388245943,C5H12N2O2S,.Na/H-H(-),4-Thialysine,HMDB0029178; HMDB0033518; HMDB29178; HMDB33518,,; CHEBI:497734
279,185.03755612873883,1596.9929763446564,-0.00028792873879979197,C13H8,.Na/H-H(-),"(E)-1,11-Tridecadiene-3,5,7,9-tetrayne",HMDB0033582; HMDB0039109; HMDB33582; HMDB39109,,
279,185.03755612873883,1596.9929763446564,-0.00013612873883062093,C10H12O,.K/H-H(-),Cuminaldehyde,HMDB0002214; HMDB0030837; HMDB0031616; HMDB0032014; HMDB0032015; HMDB0032016; HMDB0032017; HMDB0032140; HMDB0033382; HMDB0034121; HMDB0059845; HMDB0133593; HMDB0133746; HMDB02214; HMDB30837; HMDB31616; HMDB32014; HMDB32015; HMDB32016; HMDB32017; HMDB32140; HMDB33382; HMDB34121; HMDB59845,C06577; C10452,; CHEBI:366706; CHEBI:992716
280,185.04442381143483,4795.362742297531,0.0011226885651751672,C8H10O5,-H(-),Erinapyrone C,HMDB0041026; HMDB41026,,
281,185.05829382025698,3242.4537709523775,-0.001513920256968504,C7H10N2O4,-H(-),Pyroglutamylglycine,HMDB0061890; HMDB61890,,
281,185.05829382025698,3242.4537709523775,0.00010357974301200557,C10H12O2,.Na/H-H(-),Cumate,HMDB0000543; HMDB0001955; HMDB0005802; HMDB0005809; HMDB0030060; HMDB0030063; HMDB0031761; HMDB0032038; HMDB0032336; HMDB0032586; HMDB0032618; HMDB0032620; HMDB0032891; HMDB0033723; HMDB0033945; HMDB0034471; HMDB0034615; HMDB0034732; HMDB0035213; HMDB0035268; HMDB0035414; HMDB0036098; HMDB0037160; HMDB0037174; HMDB0038184; HMDB0040359; HMDB0040460; HMDB0041472; HMDB0041473; HMDB0041612; HMDB00543; HMDB0127494; HMDB0133507; HMDB0133600; HMDB0133601; HMDB0133603; HMDB0133604; HMDB0133605; HMDB0133606; HMDB0133607; HMDB0133608; HMDB0133609; HMDB0133610; HMDB0133617; HMDB0133725; HMDB0133727; HMDB0133729; HMDB0133753; HMDB0133754; HMDB0135737; HMDB0135738; HMDB01955; HMDB05802; HMDB05809; HMDB30060; HMDB30063; HMDB31761; HMDB32038; HMDB32336; HMDB32586; HMDB32618; HMDB32620; HMDB32891; HMDB33723; HMDB33945; HMDB34471; HMDB34615; HMDB34732; HMDB35213; HMDB35268; HMDB35414; HMDB36098; HMDB37160; HMDB37174; HMDB38184; HMDB40359; HMDB40460; HMDB41472; HMDB41473; HMDB41612,C06578; C07213; C07216; C09904; C10453; C10469; C12303,; CHEBI:10447; CHEBI:28122; CHEBI:31988; CHEBI:41500; CHEBI:4917; CHEBI:50545; CHEBI:68656
282,185.07219790213972,6855.8386426151155,-0.00016180213972916135,C11H10N2O,-H(-),1-Methoxy-1H-indole-3-acetonitrile,HMDB0040973; HMDB40973,,
283,185.09750040129842,6916.570984497136,-0.00031230129840764675,C13H14O,-H(-),"(E)-2-Tridecene-4,6,8-triyn-1-ol",HMDB0030931; HMDB0038526; HMDB30931; HMDB38526,,
283,185.09750040129842,6916.570984497136,0.000830498701589022,C10H14O2,.F(-),C10:3,HMDB0004586; HMDB0029691; HMDB0031085; HMDB0032062; HMDB0032135; HMDB0032462; HMDB0032615; HMDB0034922; HMDB0035063; HMDB0035235; HMDB0035328; HMDB0036042; HMDB0036084; HMDB0036878; HMDB0036879; HMDB0037011; HMDB0037012; HMDB0037044; HMDB0039382; HMDB0040176; HMDB0041000; HMDB0041584; HMDB0062603; HMDB0127496; HMDB0135742; HMDB04586; HMDB06539; HMDB29691; HMDB31085; HMDB32062; HMDB32135; HMDB32462; HMDB32615; HMDB34922; HMDB35063; HMDB35235; HMDB35328; HMDB36042; HMDB36084; HMDB36878; HMDB36879; HMDB37011; HMDB37012; HMDB37044; HMDB39382; HMDB40176; HMDB41000; HMDB41584; HMDB62603,C02088; C11924,; CHEBI:36999; CHEBI:66729; CHEBI:78886; CHEBI:84225; CHEBI:9642
284,185.11781925006204,10600.087724517907,0.0004980499379598768,C10H18O3,-H(-),3-Oxodecanoic acid,HMDB0010724; HMDB0030367; HMDB0030369; HMDB0033010; HMDB0038692; HMDB0038978; HMDB0039533; HMDB0039582; HMDB0039587; HMDB0040204; HMDB0040205; HMDB0041376; HMDB0041545; HMDB10724; HMDB30367; HMDB30369; HMDB33010; HMDB38692; HMDB38978; HMDB39533; HMDB39582; HMDB39587; HMDB40204; HMDB40205; HMDB41376; HMDB41545,C17620,; CHEBI:37157
285,185.1345103904997,1729.0858039487562,-0.0009368904997018035,C14H18,-H(-),"7-Ethyl-5,6-dihydro-1,4-dimethylazulene",HMDB0035759; HMDB0036471; HMDB35759; HMDB36471,,
285,185.1345103904997,1729.0858039487562,0.0002059095002664435,C11H18O,.F(-),(-)-Nopol,HMDB0030002; HMDB0030252; HMDB0031359; HMDB0031565; HMDB0031728; HMDB0032540; HMDB0033546; HMDB0036190; HMDB0036815; HMDB30002; HMDB30252; HMDB31359; HMDB31565; HMDB31728; HMDB32540; HMDB33546; HMDB36190; HMDB36815,,; CHEBI:525644
286,185.154646674662,12587.730944490359,5.602533801152276e-05,C11H22O2,-H(-),Undecanoic acid,HMDB0000947; HMDB0002373; HMDB0032044; HMDB0032325; HMDB0032448; HMDB0033618; HMDB0033848; HMDB0034134; HMDB0034456; HMDB0034458; HMDB0034460; HMDB0036034; HMDB0036229; HMDB0038237; HMDB0038267; HMDB0039215; HMDB0040171; HMDB0040193; HMDB0040266; HMDB0041559; HMDB0059831; HMDB0059860; HMDB0062119; HMDB0094659; HMDB00947; HMDB02373; HMDB32044; HMDB32325; HMDB32448; HMDB33618; HMDB33848; HMDB34134; HMDB34456; HMDB34458; HMDB34460; HMDB36034; HMDB36229; HMDB38237; HMDB38267; HMDB39215; HMDB40171; HMDB40193; HMDB40266; HMDB41559; HMDB59831; HMDB59860; HMDB62119; HMDB94659,C17715,; CHEBI:32368; CHEBI:63864; CHEBI:87374; CHEBI:87501; CHEBI:87511; CHEBI:87542
287,186.05627265269482,4455.071106910626,-0.00022095269480360002,C11H9NO2,-H(-),Indoleacrylic acid,HMDB0000734; HMDB00734,,; CHEBI:90333
287,186.05627265269482,4455.071106910626,0.000921847305164647,C8H9NO3,.F(-),Pyridoxal,HMDB0001545; HMDB0004290; HMDB0034887; HMDB0034889; HMDB0060374; HMDB01545; HMDB04290; HMDB34887; HMDB34889; HMDB60374,C00250; C06051,; CHEBI:17310; CHEBI:17889; CHEBI:27440
288,186.09244006917703,2405.9280316638287,-2.969177046452387e-06,C12H13NO,-H(-),"2,3-Dihydro-5-(5-methyl-2-furanyl)-1H-pyrrolizine",HMDB0040012; HMDB40012,,
289,186.11380139706273,3075.223801325489,-0.00023509706272761832,C9H17NO3,-H(-),N-Heptanoylglycine,HMDB0013010; HMDB0037790; HMDB13010; HMDB37790,C01092,; CHEBI:15830; CHEBI:74433
290,187.00697326918944,781499.978470471,7.933081056421543e-05,C7H8O4S,-H(-),p-Cresol sulfate,HMDB0011635; HMDB0034782; HMDB11635; HMDB34782,,; CHEBI:82914
291,187.0974524643834,34054.532131435095,0.00012943561662837055,C9H16O4,-H(-),Azelaic acid,HMDB0000784; HMDB0011717; HMDB0032200; HMDB0032258; HMDB0032387; HMDB0036233; HMDB0059760; HMDB0059783; HMDB0059814; HMDB0059879; HMDB00784; HMDB11717; HMDB32200; HMDB32258; HMDB32387; HMDB36233; HMDB59760; HMDB59783; HMDB59814; HMDB59879,C08261,; CHEBI:48131; CHEBI:87319; CHEBI:88404; CHEBI:89874
292,187.1341770591317,10549.080554339653,-0.00020975913170673266,C10H20O3,-H(-),3-Hydroxycapric acid,HMDB0002203; HMDB0010725; HMDB0033201; HMDB0033574; HMDB0033640; HMDB0034783; HMDB0038186; HMDB0039470; HMDB0039668; HMDB0039669; HMDB0039893; HMDB0040329; HMDB0041600; HMDB02203; HMDB10725; HMDB33201; HMDB33574; HMDB33640; HMDB34783; HMDB38186; HMDB39470; HMDB39668; HMDB39669; HMDB39893; HMDB40329; HMDB41600,,; CHEBI:132983
293,188.98627264328417,79642.74653024493,4.455671583514231e-05,C6H6O5S,-H(-),Pyrocatechol sulfate,HMDB0059724; HMDB0061713; HMDB59724; HMDB61713,,; CHEBI:68505
294,189.00303166347936,48141.69793735816,0.0010440365206250135,C6H6O7,-H(-),Oxalosuccinic acid,HMDB0003974; HMDB03974,C05379,CHEBI:7815
295,189.0184111009046,18010.822091190294,0.0009207990954109846,C10H6O4,-H(-),Coumarin-4-carboxylic acid,HMDB0032944; HMDB0039045; HMDB0039147; HMDB0128616; HMDB0128617; HMDB0128618; HMDB0128619; HMDB32944; HMDB39045; HMDB39147,,
296,189.04044057183,24352.345586417177,2.0528170011857583e-05,C7H10O6,-H(-),3-Dehydroquinate,HMDB0012710; HMDB0059927; HMDB12710; HMDB59927,C00944,; CHEBI:17947
296,189.04044057183,24352.345586417177,0.0008889281700135143,C8H14OS2,-H(-),5-(Methylthio)-2-[(methylthio)methyl]-2-pentenal,HMDB0037815; HMDB37815,,
297,189.07706129790532,8239.794104945224,-0.00021479790532907828,C8H14O5,-H(-),3-Hydroxysuberic acid,HMDB0000325; HMDB00325; HMDB0040220; HMDB0061681; HMDB40220; HMDB61681,,; CHEBI:53781; CHEBI:70766; CHEBI:84086
298,189.12834412277542,1865.5689005806241,0.00014397722458170392,C13H18O,-H(-),beta-Damascenone,HMDB0013804; HMDB0036178; HMDB0036572; HMDB0036685; HMDB0037763; HMDB0059904; HMDB0059906; HMDB13804; HMDB36178; HMDB36572; HMDB36685; HMDB37763; HMDB59904; HMDB59906,,; CHEBI:67251
299,190.0507134064532,6953.178029228542,0.00025289354678648124,C10H9NO3,-H(-),5-Hydroxyindoleacetic acid,HMDB0000763; HMDB0035514; HMDB0060400; HMDB00763; HMDB35514; HMDB60400,C05635; C16596,; CHEBI:133221; CHEBI:27823; CHEBI:80594
300,191.01976706535552,126353.96224931133,-4.1365355514244584e-05,C6H8O7,-H(-),(Iso)Citrate,HMDB0000094; HMDB0000193; HMDB0001874; HMDB0005971; HMDB0006511; HMDB00094; HMDB00193; HMDB0033717; HMDB0041862; HMDB01874; HMDB05971; HMDB06511; HMDB33717; HMDB41862,C00158; C00311; C00451; C04575; C04617,; CHEBI:151; CHEBI:15622; CHEBI:160; CHEBI:30769; CHEBI:30887; CHEBI:85805
301,191.0560138897476,14299.43145557206,9.721025242015457e-05,C7H12O6,-H(-),Quinic acid,HMDB0003072; HMDB03072,C06746,CHEBI:17521
301,191.0560138897476,14299.43145557206,0.0009013934555355263,C8H14O3S,-H(-) [+2],Ethyl 4-(acetylthio)butyrate,HMDB0032259; HMDB32259,,
302,191.0709056095443,4605.932747887881,0.00046169045569399714,C11H12O3,-H(-),(R)-Shinanolone,HMDB0030580; HMDB0030752; HMDB0031610; HMDB0031623; HMDB0032591; HMDB0035275; HMDB0035873; HMDB0035894; HMDB0037277; HMDB0037877; HMDB0040268; HMDB0040446; HMDB0041007; HMDB0041481; HMDB0126380; HMDB0126381; HMDB0126382; HMDB0126383; HMDB0129370; HMDB0131282; HMDB0133439; HMDB0133477; HMDB0133482; HMDB0133510; HMDB0133534; HMDB30580; HMDB30752; HMDB31610; HMDB31623; HMDB32591; HMDB35275; HMDB35873; HMDB35894; HMDB37277; HMDB37877; HMDB40268; HMDB40446; HMDB41007; HMDB41481,C10480,; CHEBI:86901
303,191.1073762809891,4449.488138555656,0.0003764190109336596,C12H16O2,-H(-),C12:4,HMDB0031571; HMDB0031614; HMDB0031618; HMDB0032043; HMDB0033380; HMDB0035010; HMDB0035014; HMDB0035015; HMDB0035447; HMDB0036388; HMDB0036734; HMDB0037165; HMDB0037709; HMDB0037716; HMDB0037717; HMDB0037792; HMDB0038180; HMDB0039496; HMDB0039643; HMDB0039841; HMDB0040427; HMDB0132942; HMDB0132971; HMDB0132979; HMDB31571; HMDB31614; HMDB31618; HMDB32043; HMDB33380; HMDB35010; HMDB35014; HMDB35015; HMDB35447; HMDB36388; HMDB36734; HMDB37165; HMDB37709; HMDB37716; HMDB37717; HMDB37792; HMDB38180; HMDB39496; HMDB39643; HMDB39841; HMDB40427,,; CHEBI:87409; CHEBI:87413
304,191.14384771602346,1609.5320192625609,0.00029038397653380343,C13H20O,-H(-),"2,6-Diisopropyl-3-methylphenol",HMDB0029820; HMDB0029821; HMDB0029822; HMDB0029823; HMDB0029824; HMDB0029825; HMDB0031733; HMDB0032498; HMDB0032541; HMDB0033545; HMDB0034671; HMDB0034959; HMDB0034979; HMDB0035682; HMDB0035753; HMDB0036022; HMDB0036027; HMDB0036144; HMDB0036565; HMDB0036684; HMDB0036818; HMDB0037139; HMDB0041615; HMDB0059883; HMDB29820; HMDB29821; HMDB29822; HMDB29823; HMDB29824; HMDB29825; HMDB31733; HMDB32498; HMDB32541; HMDB33545; HMDB34671; HMDB34959; HMDB34979; HMDB35682; HMDB35753; HMDB36022; HMDB36027; HMDB36144; HMDB36565; HMDB36684; HMDB36818; HMDB37139; HMDB41615; HMDB59883,C12286; C12287,; CHEBI:138017; CHEBI:32319; CHEBI:32325; CHEBI:49250; CHEBI:67207
