ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,HMDB ids,KEGG ids,other ids
627,305.24910604320115,42085.27902611425,-0.000503343201160078,C20H34O2,-H(-),HMDB0002925; HMDB0010378; HMDB0031058; HMDB0036835; HMDB0060039; HMDB02925; HMDB06735; HMDB10378; HMDB31058; HMDB36835; HMDB60039,C03242; C16522,; CHEBI:1306412; CHEBI:53460; CHEBI:53486
627,305.24910604320115,42085.27902611425,0.0006394567988650124,C17H34O3,.F(-),HMDB0031042; HMDB0061663; HMDB31042; HMDB61663,,; CHEBI:582699
628,306.02685342616536,2376.003194394373,-0.0006931261653448928,C5H15N3O8P2,-H(-),HMDB0014805; HMDB14805,,; CHEBI:51193
629,306.11277970996764,4881.102236444399,0.0007865900323622554,C19H17NO3,-H(-),HMDB0030349; HMDB0033852; HMDB30349; HMDB33852,C10738,; CHEBI:8917
630,306.15970065453547,1364.3939902537304,0.0014844454645412952,C19H21N3O,-H(-),HMDB0005023; HMDB0015670; HMDB0240220; HMDB05023; HMDB15670,C07219,; CHEBI:10125; CHEBI:135308; CHEBI:775698
630,306.15970065453547,1364.3939902537304,-0.0004904494573452212,C18H22O3,.F(-) [+1],HMDB0000313; HMDB0000335; HMDB0000343; HMDB0000406; HMDB0005895; HMDB00313; HMDB00335; HMDB00343; HMDB00406; HMDB0060084; HMDB0060085; HMDB05895; HMDB60084; HMDB60085,C05298; C05300; C14383,; CHEBI:1150238; CHEBI:1156; CHEBI:776
630,306.15970065453547,1364.3939902537304,-0.0013955545354633614,C11H21N5O4,.F(-),HMDB0028710; HMDB0028857; HMDB28710; HMDB28857,,
630,306.15970065453547,1364.3939902537304,-0.0009208545354226771,C17H23N3O,.Na/H-H(-),HMDB0015639; HMDB15639,C11798,CHEBI:6762
631,307.11953009219116,10646.562975346786,-0.0008189921911707643,C16H20O6,-H(-),HMDB0037772; HMDB0094647; HMDB37772; HMDB94647,,; CHEBI:132611
632,307.1566166532333,5751.792801904223,-0.0015201532332866918,C17H24O5,-H(-),HMDB0030496; HMDB0035724; HMDB0036489; HMDB30496; HMDB35724; HMDB36489,,
633,307.17179266021424,2760.62106158709,-0.001439960214270286,C21H24O2,-H(-),HMDB0002720; HMDB02720,,; CHEBI:1309273
633,307.17179266021424,2760.62106158709,-0.00029716021418835226,C18H24O3,.F(-),HMDB0000153; HMDB0000338; HMDB0000347; HMDB0000356; HMDB0000431; HMDB0005896; HMDB00153; HMDB00338; HMDB00347; HMDB00356; HMDB0040864; HMDB00431; HMDB0060353; HMDB0060999; HMDB0062741; HMDB03962; HMDB05896; HMDB40864; HMDB60353; HMDB60999; HMDB62741,C05141; C05301; C14209,; CHEBI:1150237; CHEBI:27974; CHEBI:28744; CHEBI:87598; CHEBI:87620
634,307.1918148495404,3429.8802860001683,-0.00033294954039320146,C18H28O4,-H(-),HMDB0029852; HMDB0031471; HMDB0032664; HMDB0033243; HMDB0034781; HMDB0040867; HMDB29852; HMDB31471; HMDB32664; HMDB33243; HMDB34781; HMDB40867,C10373,; CHEBI:65842
634,307.1918148495404,3429.8802860001683,0.000809850459631889,C15H28O5,.F(-),HMDB0031885; HMDB31885,,
635,307.26493690087267,26252.827676309575,-0.0006842008726835047,C20H36O2,-H(-),HMDB0005060; HMDB0036827; HMDB0061864; HMDB0062432; HMDB05060; HMDB36827; HMDB61864; HMDB62432,C09183; C16525,; CHEBI:603631; CHEBI:78706; CHEBI:9053
636,308.0778530432793,3790.302569597713,-0.00027834327926257174,C14H15NO7,-H(-),HMDB0010319; HMDB0040830; HMDB0059804; HMDB10319; HMDB40830; HMDB59804,C03033,
636,308.0778530432793,3790.302569597713,0.0008644567207625187,C11H15NO8,.F(-),HMDB0012266; HMDB12266,C04462,CHEBI:35266
637,308.0980721647517,8815.7643635778,0.0006317352483051764,C11H19NO9,-H(-),HMDB0000230; HMDB0000773; HMDB00230; HMDB00773; HMDB00800,C19909; C19910,CHEBI:45744; CHEBI:61599
638,308.12465610320675,3083.8421802085913,0.0005373967932769119,C14H19N3O5,-H(-),HMDB0028809; HMDB0029103; HMDB0029119; HMDB28809; HMDB29103; HMDB29119,,
639,309.08242336867477,8736.756754159875,0.0002961313252285436,C11H18O10,-H(-),HMDB0127649; HMDB0127650,,
640,309.2237185389764,3255.9539224363475,-0.0013304389763675317,C22H30O,-H(-),HMDB0014449; HMDB14449,C07629,CHEBI:4453
640,309.2237185389764,3255.9539224363475,-0.00018763897639928473,C19H30O2,.F(-),HMDB0000031; HMDB0000365; HMDB0000490; HMDB0000546; HMDB0002961; HMDB00031; HMDB0003818; HMDB0005849; HMDB0006770; HMDB00365; HMDB0037711; HMDB00490; HMDB00546; HMDB02961; HMDB03818; HMDB05849; HMDB06770; HMDB37711,C00523; C03917; C04295; C04373; C05293; C07635; C14210,; CHEBI:16032; CHEBI:16330; CHEBI:2710; CHEBI:28195; CHEBI:428206; CHEBI:428213; CHEBI:542034
641,309.28058629854047,29463.941446741774,-0.0006835985404904932,C20H38O2,-H(-),HMDB0002231; HMDB0034296; HMDB0034451; HMDB0035159; HMDB0035572; HMDB0035573; HMDB0035574; HMDB0037127; HMDB02231; HMDB34296; HMDB34451; HMDB35159; HMDB35572; HMDB35573; HMDB35574; HMDB37127,C03425; C16526,; CHEBI:134474; CHEBI:134475; CHEBI:134479; CHEBI:32425
642,310.1231032538971,3145.8811335892524,-1.8253897110298567e-05,C14H21N3O3S,-H(-),HMDB0014977; HMDB14977,,; CHEBI:156131
643,311.11359223143285,8149.618360563168,3.346856715324975e-05,C15H20O7,-H(-),HMDB0004304; HMDB0031724; HMDB0034861; HMDB0135312; HMDB04304; HMDB31724; HMDB34861,C06080,
644,311.1691519752849,87680.86894523386,-0.0005139752848322132,C17H28O3S,-H(-),HMDB0032549; HMDB32549,,
645,311.2239592252419,14106.283530438408,-0.001177325241883409,C18H32O4,-H(-),HMDB0003871; HMDB0004706; HMDB0006940; HMDB0010201; HMDB0010208; HMDB0010221; HMDB0040900; HMDB0062281; HMDB0062434; HMDB03871; HMDB04706; HMDB06940; HMDB10201; HMDB10208; HMDB10221; HMDB40900; HMDB62281; HMDB62434,C04717; C07338; C14827; C14831,; CHEBI:15655; CHEBI:15657; CHEBI:34485; CHEBI:34498
646,311.2963872050923,32848.275161151054,-0.0008345050923139752,C20H40O2,-H(-),HMDB0000417; HMDB0002212; HMDB0031318; HMDB0034156; HMDB0035672; HMDB0035673; HMDB00417; HMDB0062520; HMDB02212; HMDB31318; HMDB34156; HMDB35672; HMDB35673; HMDB62520,C06425,; CHEBI:28822; CHEBI:84936
647,312.2555442985319,1898.579085059718,-0.0011279985318992658,C18H35NO3,-H(-),HMDB0013034; HMDB13034,,; CHEBI:479285
648,313.03812839318107,4183.835877978445,0.0006180068189678423,C13H14O7S,-H(-),HMDB0130068; HMDB0130069,,
649,313.05204958041605,5993.932257715336,-0.0004166804160377069,C10H19O7PS,-H(-),HMDB0060627; HMDB60627,,
650,313.0740468320283,5419.555681013095,-0.002285732028269649,C17H14O6,-H(-),HMDB0029307; HMDB0030544; HMDB0030545; HMDB0030546; HMDB0033146; HMDB0033255; HMDB0033732; HMDB0033989; HMDB0035208; HMDB0037243; HMDB0037917; HMDB0037918; HMDB0041644; HMDB0124866; HMDB0128580; HMDB0128585; HMDB0128589; HMDB0130366; HMDB0130390; HMDB0130666; HMDB0130893; HMDB0131001; HMDB0131002; HMDB0132851; HMDB0132852; HMDB0133335; HMDB0140452; HMDB0140459; HMDB0140472; HMDB29307; HMDB30544; HMDB30545; HMDB30546; HMDB33146; HMDB33255; HMDB33732; HMDB33989; HMDB35208; HMDB37243; HMDB37917; HMDB37918; HMDB41644,C16753,; CHEBI:656980; CHEBI:664034
650,313.0740468320283,5419.555681013095,0.0024225679717346793,C15H14N4O2S,-H(-),HMDB0015667; HMDB15667,,; CHEBI:253330
651,313.0940861603331,8311.72296251742,-0.0011958603330981532,C14H18O8,-H(-),HMDB0029664; HMDB0038333; HMDB0038335; HMDB0124984; HMDB0124985; HMDB0126441; HMDB0126442; HMDB29664; HMDB38333; HMDB38335,,
652,313.16596331834023,18615.905438997295,-0.00030221834020949245,C16H26O6,-H(-),HMDB0029848; HMDB0029849; HMDB0038706; HMDB29848; HMDB29849; HMDB38706,,
653,313.19274049275106,62894.52630294431,-0.0005897927510432055,C19H26N2O2,-H(-),HMDB0030263; HMDB30263,,
653,313.19274049275106,62894.52630294431,0.0005530072489818849,C16H26N2O3,.F(-),HMDB0014945; HMDB14945,C07383,CHEBI:309007
654,313.23756908225147,10554.521731885108,0.0008628177485547894,C18H34O4,-H(-),HMDB0000782; HMDB0004704; HMDB0004705; HMDB0031679; HMDB0041220; HMDB00782; HMDB04704; HMDB04705; HMDB31679; HMDB41220,C14828; C14829,; CHEBI:133086
655,314.03327462156886,3005.6881829520994,0.000517378431140969,C15H10ClN3O3,-H(-),HMDB0015201; HMDB15201,,; CHEBI:3756
655,314.03327462156886,3005.6881829520994,-0.00043770750636440425,C12H10N2O5S,.F(-) [+1],HMDB0037835; HMDB37835,,
656,314.07739787218804,3824.750171143983,0.00017302781196804062,C18H18ClNS,-H(-),HMDB0015369; HMDB15369,C07953,CHEBI:50932
657,314.1025714430404,12320.960928162938,0.0008240569596296154,C17H17NO5,-H(-),HMDB0029324; HMDB0136318; HMDB0136320; HMDB29324,,
657,314.1025714430404,12320.960928162938,-0.0005354430403485821,C18H17NOS,.F(-),HMDB0060646; HMDB60646,,
658,315.14584612051357,11211.056267931652,-0.0009204205135233678,C15H24O7,-H(-),HMDB0033643; HMDB0035136; HMDB33643; HMDB35136,,
659,315.1605773859372,7574.154951802495,-0.00039548593719018754,C19H24O4,-H(-),HMDB0029566; HMDB0134704; HMDB29566,,
659,315.1605773859372,7574.154951802495,0.0009521550784370447,C19H25NOS,-H(-) [+1],HMDB0015615; HMDB15615,,
659,315.1605773859372,7574.154951802495,0.0007473140628349029,C16H24O5,.F(-),HMDB0041551; HMDB41551,,
660,315.2542787635594,5100.591528698429,-0.0001968635593811996,C18H36O4,-H(-),HMDB0011532; HMDB0011563; HMDB0031008; HMDB0059633; HMDB0072849; HMDB0072862; HMDB0072865; HMDB0072878; HMDB11532; HMDB11563; HMDB31008; HMDB59633; HMDB72849; HMDB72862; HMDB72865; HMDB72878,C15988,; CHEBI:49254; CHEBI:710856
661,316.11518318301216,7282.017735669121,-0.00016048301216642358,C12H19N3O7,-H(-),HMDB0037839; HMDB37839,,
662,316.2121764956403,2707.2603330825123,0.0007690043597108343,C16H31NO5,-H(-),HMDB0061635; HMDB61635,,
663,317.0672787090373,3473.495341735401,-0.0006030090372632912,C16H14O7,-H(-),HMDB0002937; HMDB0037501; HMDB0124873; HMDB0124876; HMDB0125009; HMDB0125011; HMDB0125446; HMDB0126505; HMDB0126506; HMDB0126509; HMDB0126511; HMDB0127501; HMDB0127502; HMDB0128199; HMDB0128759; HMDB0128760; HMDB0129342; HMDB0129350; HMDB0129356; HMDB0130174; HMDB0130176; HMDB0130326; HMDB0130328; HMDB0130677; HMDB0132136; HMDB0133572; HMDB0133838; HMDB02937; HMDB37501,C10188,; CHEBI:542812
663,317.0672787090373,3473.495341735401,0.0005397909627617992,C13H14O8,.F(-),HMDB0010324; HMDB0125176; HMDB10324,,
664,317.1756345512896,4990.812684068682,0.00019734871040100188,C19H26O4,-H(-),HMDB0006709; HMDB0030064; HMDB0031373; HMDB0035500; HMDB0039277; HMDB0134951; HMDB06709; HMDB30064; HMDB31373; HMDB35500; HMDB39277,C00399,; CHEBI:46372
665,317.2117254934791,8031.300808063597,0.0004918065209267297,C20H30O3,-H(-),HMDB0001337; HMDB0005081; HMDB0006027; HMDB0010202; HMDB0010205; HMDB0010209; HMDB0010210; HMDB0010212; HMDB0010217; HMDB0012534; HMDB0012611; HMDB0013633; HMDB0030101; HMDB0035116; HMDB0035311; HMDB0036698; HMDB0036706; HMDB0036712; HMDB0036713; HMDB0036724; HMDB0036752; HMDB0036806; HMDB0036839; HMDB0036930; HMDB0037523; HMDB0038521; HMDB0039012; HMDB0039716; HMDB0041058; HMDB0060053; HMDB0061114; HMDB0062222; HMDB0062293; HMDB0062296; HMDB0062408; HMDB01337; HMDB0137419; HMDB05081; HMDB06027; HMDB10202; HMDB10205; HMDB10209; HMDB10210; HMDB10212; HMDB10217; HMDB12534; HMDB12611; HMDB13633; HMDB30101; HMDB35116; HMDB35311; HMDB36698; HMDB36706; HMDB36712; HMDB36713; HMDB36724; HMDB36752; HMDB36806; HMDB36839; HMDB36930; HMDB37523; HMDB38521; HMDB39012; HMDB39716; HMDB41058; HMDB60053; HMDB61114; HMDB62222; HMDB62293; HMDB62296; HMDB62408,C00909; C04577; C09110; C13843; C14665; C14732; C14807; C17498; C18177,; CHEBI:1263761; CHEBI:137269; CHEBI:15559; CHEBI:15651; CHEBI:34151; CHEBI:52449; CHEBI:5920; CHEBI:72801; CHEBI:81563; CHEBI:88347; CHEBI:91140; CHEBI:91264
666,317.2272843863722,17172.208814536592,0.00018911362781182106,C24H30,-H(-),HMDB0031461; HMDB31461,,
667,318.0873716260156,8305.196338122474,0.000326073984354025,C9H23NO7P2,-H(-),HMDB0014848; HMDB14848,,
668,319.00932419427875,2944.79082638844,0.00023070572126471234,C14H8O9,-H(-),HMDB0126633,,
669,319.0268895255067,3257.427280335404,0.0012922744933234753,C15H12O6S,-H(-),HMDB0135412,,
669,319.0268895255067,3257.427280335404,-0.0009356255067132224,C15H8O7,.F(-),HMDB0128440; HMDB0128447; HMDB0128451; HMDB0128455,,
670,319.11955994344254,10391.340672124128,-0.0008488434425544256,C17H20O6,-H(-),HMDB0015159; HMDB0030742; HMDB0037321; HMDB0130121; HMDB0130122; HMDB0130123; HMDB0130124; HMDB15159; HMDB30742; HMDB37321,,; CHEBI:168396; CHEBI:475114
670,319.11955994344254,10391.340672124128,0.00029395655747066485,C14H20O7,.F(-),HMDB0038332; HMDB0041405; HMDB38332; HMDB41405,,
671,320.06297902561056,1685.1995690518913,-0.000660525610555851,C11H15NO10,-H(-),HMDB0013220; HMDB13220,,
672,320.083180896331,2213.5948010388447,0.001604403669034582,C9H15N5O8,-H(-),HMDB0012143; HMDB12143,C05252,
672,320.083180896331,2213.5948010388447,0.00010157437213820231,C14H18O7,.Na/H-H(-) [+1],HMDB0010350; HMDB0124996; HMDB0125173; HMDB10350,C03033,
673,320.11323679355564,2569.27298826741,0.0007233064443425974,C16H19NO6,-H(-),HMDB0032808; HMDB32808,,
674,320.1737257406036,1476.6248881171666,-0.0009134406035400389,C15H23N5O3,-H(-),HMDB0028716; HMDB0028989; HMDB28716; HMDB28989,,
675,321.06219086542325,5448.849561368452,-0.000600565423212629,C15H14O8,-H(-),HMDB0136090,,
675,321.06219086542325,5448.849561368452,0.0005422345768124615,C12H14O9,.F(-),HMDB0060017; HMDB0125508; HMDB0125509; HMDB0125510; HMDB0125511; HMDB0125512; HMDB60017,,; CHEBI:89612
676,321.17165318120453,7364.804082577281,-0.000906681204526194,C18H26O5,-H(-),HMDB0032702; HMDB32702,C14752,
676,321.17165318120453,7364.804082577281,0.00023611879549889636,C15H26O6,.F(-),HMDB0031094; HMDB31094,C13870,CHEBI:296488
677,322.12504725789404,3396.693225777562,-0.0019622578940357016,C15H21N3O3S,-H(-),HMDB0015252; HMDB15252,,; CHEBI:31654
678,323.02439274602165,3595.3329201207007,-0.0012963460216610656,C14H12O7S,-H(-),HMDB0128516; HMDB0128521; HMDB0128526; HMDB0128527; HMDB0128535,,
678,323.02439274602165,3595.3329201207007,-0.0001535460216359752,C11H12O8S,.F(-),HMDB0059985; HMDB0059987; HMDB0060020; HMDB0128713; HMDB59985; HMDB59987; HMDB60020,,; CHEBI:88693; CHEBI:88701; CHEBI:89552
679,323.0280929010239,3638.5214385980353,0.0004964989761333527,C9H13N2O9P,-H(-),HMDB0000288; HMDB0011641; HMDB00288; HMDB0060282; HMDB11641; HMDB60282,C00105; C01368; C03031,CHEBI:16695; CHEBI:28070; CHEBI:28895
680,323.12814827955447,3989.2624035246167,0.0007336204455441475,C20H20O4,-H(-),HMDB0032671; HMDB0033311; HMDB0033669; HMDB0034188; HMDB0034411; HMDB0037445; HMDB0124823; HMDB0125847; HMDB0129090; HMDB0129257; HMDB0133498; HMDB0133506; HMDB0133799; HMDB0135854; HMDB32671; HMDB33311; HMDB33669; HMDB34188; HMDB34411; HMDB37445,C05230; C10421; C10515,; CHEBI:17556
680,323.12814827955447,3989.2624035246167,-0.0016360795544301254,C13H25O7P,-H(-),HMDB0011675; HMDB11675,,
681,323.1517623656158,5439.302506554914,-0.0017512656157805395,C17H24O6,-H(-),HMDB0033504; HMDB0034576; HMDB0035357; HMDB0035847; HMDB0035848; HMDB33504; HMDB34576; HMDB35357; HMDB35847; HMDB35848,,
682,323.22307277464483,13592.07515614939,-0.00029087464480426206,C19H32O4,-H(-),HMDB0031007; HMDB31007,,; CHEBI:1011895
683,323.2962281979652,1865.2284256129865,-0.0006754979652328075,C21H40O2,-H(-),HMDB0035570; HMDB0035571; HMDB35570; HMDB35571,,
684,324.1300965248571,2292.40949373075,-9.262485707495216e-05,C12H23NO9,-H(-),HMDB0041337; HMDB0059718; HMDB41337; HMDB59718,,; CHEBI:70736
684,324.1300965248571,2292.40949373075,-0.00021371235709466418,C13H25O7P,-H(-) [+1],HMDB0011675; HMDB11675,,
685,324.17262776435615,2190.231575237115,-0.000878064356129471,C19H23N3O2,-H(-),HMDB0015383; HMDB15383,C07543,CHEBI:4822
686,325.18498381600995,86249.40325827332,-0.0006958160099088673,C18H30O3S,-H(-),HMDB0031031; HMDB0059915; HMDB31031; HMDB59915,,
687,325.20310104063367,20577.689899482913,-0.0010545406336746055,C18H30O5,-H(-),HMDB0031963; HMDB31963,,
688,325.215466618292,9587.09727937275,0.0018360817080065317,C22H30O2,-H(-),HMDB0060707; HMDB0060719; HMDB0060755; HMDB0060756; HMDB60707; HMDB60719; HMDB60755; HMDB60756,,
688,325.215466618292,9587.09727937275,-0.0005692182920142841,C20H32O2,.Na/H-H(-),HMDB0001043; HMDB0002177; HMDB0006036; HMDB0014996; HMDB0036702; HMDB0036721; HMDB0036754; HMDB0036829; HMDB0037824; HMDB0039687; HMDB0039702; HMDB0060102; HMDB01043; HMDB02177; HMDB06036; HMDB14996; HMDB36702; HMDB36721; HMDB36754; HMDB36829; HMDB37824; HMDB39687; HMDB39702; HMDB60102,C00219; C14605,; CHEBI:15843; CHEBI:34838; CHEBI:529213; CHEBI:71488; CHEBI:78259; D04947
689,325.23838165771366,10967.510473037602,5.024228636330008e-05,C19H34O4,-H(-),HMDB0031006; HMDB0031047; HMDB0031048; HMDB0031049; HMDB31006; HMDB31047; HMDB31048; HMDB31049,,; CHEBI:920054
690,325.3104323938939,4248.8144527352215,0.000770306106062435,C21H42O2,-H(-),HMDB0002337; HMDB0002345; HMDB0031319; HMDB0035668; HMDB0035669; HMDB0035671; HMDB02337; HMDB02345; HMDB31319; HMDB35668; HMDB35669; HMDB35671,,; CHEBI:39248
691,326.088531061246,12032.266968209518,-0.000391761245964517,C14H17NO8,-H(-),HMDB0010316; HMDB0029344; HMDB10316; HMDB29344,,; CHEBI:32636
692,326.1250381779709,6519.1687846117675,-0.0005134779709123904,C15H21NO7,-H(-),HMDB0037846; HMDB37846,,
692,326.1250381779709,6519.1687846117675,0.0006332087478426729,C15H22N2O4S,-H(-) [+1],HMDB0060610; HMDB60610,,
693,326.1382797711771,3764.2467017147455,0.0015011288228947706,C19H21NO4,-H(-),HMDB0015314; HMDB0030220; HMDB0030249; HMDB0030286; HMDB0031921; HMDB0033363; HMDB0039085; HMDB0041812; HMDB15314; HMDB30220; HMDB30249; HMDB30286; HMDB31921; HMDB33363; HMDB39085; HMDB41812,C07252; C11781,; CHEBI:7459
693,326.1382797711771,3764.2467017147455,0.0006362444478895668,C19H18N2O2,.F(-) [+1],HMDB0030308; HMDB0039105; HMDB0041518; HMDB0041543; HMDB30308; HMDB39105; HMDB41518; HMDB41543,,
693,326.1382797711771,3764.2467017147455,0.00011602882290162597,C15H31NS2,.K/H-H(-),HMDB0032221; HMDB32221,,
693,326.1382797711771,3764.2467017147455,-0.0002487653177354332,C15H23N3O3S,-H(-) [+2],HMDB0015294; HMDB15294,,; CHEBI:112465
694,326.14974125236824,3480.536858023903,0.0012730476317415196,C18H21N3O3,-H(-),HMDB0032383; HMDB0035218; HMDB32383; HMDB35218,,
694,326.14974125236824,3480.536858023903,-0.0006934008057442043,C17H22O5,.F(-) [+1],HMDB0035781; HMDB0036487; HMDB0036643; HMDB0134974; HMDB0134975; HMDB0134976; HMDB0134977; HMDB0134979; HMDB0134980; HMDB0134982; HMDB35781; HMDB36487; HMDB36643,C09499,
694,326.14974125236824,3480.536858023903,-0.0018530687744942043,C20H22O4,-H(-) [+1],HMDB0031534; HMDB0033710; HMDB0034720; HMDB0036409; HMDB0040762; HMDB0124824; HMDB0124930; HMDB0129005; HMDB0131861; HMDB0133501; HMDB0135873; HMDB31534; HMDB33710; HMDB34720; HMDB36409; HMDB40762,,; CHEBI:70703
695,326.23395633434626,2236.259728921215,-0.0002754343462356701,C18H33NO4,-H(-),HMDB0062737; HMDB0062738; HMDB62737; HMDB62738,,; CHEBI:86285; CHEBI:86329
696,327.0503834228632,2879.7651125309126,0.0006422771367624591,C17H12O7,-H(-),HMDB0006558; HMDB0030474; HMDB0030479; HMDB0030753; HMDB0031533; HMDB0038806; HMDB0128459; HMDB0128461; HMDB0128462; HMDB0128463; HMDB0128464; HMDB0140683; HMDB0140684; HMDB0142058; HMDB06558; HMDB30474; HMDB30479; HMDB30753; HMDB31533; HMDB38806,C16755; C16756; C19586,; CHEBI:30725
697,327.07291682689043,4400.680642924068,-0.0007619268904477394,C14H16O9,-H(-),HMDB0125161; HMDB0125162; HMDB0126553; HMDB0127992; HMDB0128008; HMDB0128009; HMDB0131191; HMDB0132498; HMDB0132499,,
697,327.07291682689043,4400.680642924068,0.000380873109577351,C11H16O10,.F(-),HMDB0033627; HMDB33627,,
698,327.0939071149584,5444.767065929489,0.0007145850415781752,C12H16N4O7,-H(-),HMDB0004256; HMDB04256,C05995,CHEBI:27581
699,327.10892287658567,7125.369964955035,-0.0003825765856504404,C15H20O8,-H(-),HMDB0037682; HMDB0038334; HMDB0127987; HMDB0128035; HMDB37682; HMDB38334,,
700,327.12462272918884,5995.469262666086,-0.0008262291888172513,C19H20O5,-H(-),HMDB0040670; HMDB0125543; HMDB0125546; HMDB0125547; HMDB0129031; HMDB0129032; HMDB0129033; HMDB0129035; HMDB0129036; HMDB0129037; HMDB0129038; HMDB0141131; HMDB40670,,
700,327.12462272918884,5995.469262666086,0.0003165708111509957,C16H20O6,.F(-),HMDB0037772; HMDB0094647; HMDB37772; HMDB94647,,; CHEBI:132611
701,327.1457961128334,11084.930177933902,-0.0008704128333647532,C16H24O7,-H(-),HMDB0029777; HMDB0039385; HMDB0040465; HMDB29777; HMDB39385; HMDB40465,,
702,327.16153142154764,6764.004607435363,-0.0013495215476382327,C20H24O4,-H(-),HMDB0029524; HMDB0030645; HMDB0030728; HMDB0030841; HMDB0032954; HMDB0034178; HMDB0035098; HMDB0036459; HMDB0036720; HMDB0040760; HMDB0135889; HMDB0138162; HMDB29524; HMDB30645; HMDB30728; HMDB30841; HMDB32954; HMDB34178; HMDB35098; HMDB36459; HMDB36720; HMDB40760,,; CHEBI:1030794; CHEBI:3918; CHEBI:546235
702,327.16153142154764,6764.004607435363,-0.00020672154761314232,C17H24O5,.F(-),HMDB0030496; HMDB0035724; HMDB0036489; HMDB30496; HMDB35724; HMDB36489,,
703,327.18118828829546,11185.868912700085,0.0014604117045564635,C18H24N4O2,-H(-),HMDB0061062; HMDB61062,,
703,327.18118828829546,11185.868912700085,0.0012656117045821702,C14H28O7,.F(-),HMDB0029362; HMDB29362,,
704,327.2178657453213,14272.076343265791,-0.00016924532133089087,C18H32O5,-H(-),HMDB0035919; HMDB0038483; HMDB0040611; HMDB35919; HMDB38483; HMDB40611,,; CHEBI:91218
704,327.2178657453213,14272.076343265791,0.0009735546786941995,C15H32O6,.F(-),HMDB0037162; HMDB37162,,
705,327.2336729715773,46408.87439516499,-0.0007202715772791635,C22H32O2,-H(-),HMDB0002183; HMDB0030053; HMDB0030446; HMDB0035185; HMDB0038908; HMDB02183; HMDB30053; HMDB30446; HMDB35185; HMDB38908,C06429,; CHEBI:28125; CHEBI:32095; CHEBI:544843
705,327.2336729715773,46408.87439516499,0.00042252842274592695,C19H32O3,.F(-),HMDB0030960; HMDB0031091; HMDB0031379; HMDB0061646; HMDB0094643; HMDB0112070; HMDB0112090; HMDB0112096; HMDB30960; HMDB31091; HMDB31379; HMDB61646; HMDB94643,,
706,327.2907081928963,3735.8333828037185,-0.0002408928963291146,C20H40O3,-H(-),HMDB0032477; HMDB0061659; HMDB0061664; HMDB0061665; HMDB0061666; HMDB0062566; HMDB32477; HMDB61659; HMDB61664; HMDB61665; HMDB61666; HMDB62566,,; CHEBI:37258; CHEBI:52347; CHEBI:76992
707,328.21345965448904,3746.078416880093,-0.0005141544890534533,C17H31NO5,-H(-),HMDB0013202; HMDB13202,,
708,329.1244722762571,9598.988204481795,-0.0002819762570993589,C15H22O8,-H(-),HMDB0033068; HMDB0033082; HMDB0038304; HMDB33068; HMDB33082; HMDB38304,,
709,329.139899782264,6841.111447188064,-0.00045328226406127214,C19H22O5,-H(-),HMDB0031076; HMDB0031095; HMDB0033538; HMDB0034989; HMDB0035879; HMDB0038015; HMDB0039240; HMDB0041350; HMDB0130293; HMDB0130294; HMDB0130295; HMDB0130296; HMDB31076; HMDB31095; HMDB33538; HMDB34989; HMDB35879; HMDB38015; HMDB39240; HMDB41350,,
710,329.17514841135585,8028.053560024729,0.0006834886441424715,C20H26O4,-H(-),HMDB0002121; HMDB0036749; HMDB0036753; HMDB0036755; HMDB0039613; HMDB02121; HMDB36749; HMDB36753; HMDB36755; HMDB39613,C09069,; CHEBI:468005
711,331.0827660226379,7238.477723416846,-0.0004403226378713043,C17H16O7,-H(-),HMDB0037503; HMDB0037504; HMDB0040320; HMDB0040482; HMDB0124864; HMDB0124867; HMDB0124871; HMDB0124875; HMDB0125006; HMDB0128205; HMDB0128209; HMDB0128754; HMDB0128755; HMDB0129286; HMDB0130274; HMDB0130665; HMDB0132130; HMDB0133858; HMDB37503; HMDB37504; HMDB40320; HMDB40482,,
711,331.0827660226379,7238.477723416846,0.0007024773621537861,C14H16O8,.F(-),HMDB0124976; HMDB0124977; HMDB0126429; HMDB0126430; HMDB0128031; HMDB0140804,,
712,331.15483314498346,5497.954161986005,0.00026335501655694316,C19H24O5,-H(-),HMDB0034987; HMDB0035041; HMDB0035042; HMDB0134705; HMDB0134706; HMDB0134707; HMDB0134708; HMDB0134709; HMDB0134710; HMDB0134712; HMDB0134713; HMDB0134714; HMDB0134715; HMDB34987; HMDB35041; HMDB35042,C11865,; CHEBI:29599
713,331.24894667788146,5556.893408033245,4.9822118512565794e-05,C18H36O5,-H(-),HMDB0030935; HMDB0034295; HMDB30935; HMDB34295,C19621,
714,331.26477381335485,17374.492384725996,-0.0005211133548641556,C22H36O2,-H(-),HMDB0002226; HMDB0035676; HMDB0035677; HMDB0038910; HMDB0062725; HMDB02226; HMDB35676; HMDB35677; HMDB38910; HMDB62725,C16527,; CHEBI:53487; CHEBI:84873
