ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
920,449.106932896232,1642.9652904644952,-0.00040409623204595846,C19H24O11,.Na/H-H(-),"6-[2-(carboxymethyl)-3,5-dihydroxy-6-(3-methylbut-2-en-1-yl)phenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0125494,,
920,449.106932896232,1642.9652904644952,0.0020012037679748573,C21H22O11,-H(-),Maesopsin 6-glucoside,HMDB0031555; HMDB0033850; HMDB0129331; HMDB0129983; HMDB0129984; HMDB0129985; HMDB0132741; HMDB0133590; HMDB0133591; HMDB0134588; HMDB0134589; HMDB0135527; HMDB31555; HMDB33850,C17449,; CHEBI:38200
921,449.17229646137685,4356.33361202084,0.0013423386231465884,C24H31ClO6,-H(-),Arnamiol,HMDB0035062; HMDB35062,,
922,451.126539159068,2154.2223197203934,-0.001955059067995535,C21H24O11,-H(-),Aspalathin,HMDB0030851; HMDB0037400; HMDB0037402; HMDB0037948; HMDB0037949; HMDB0128654; HMDB0132697; HMDB0132707; HMDB0132711; HMDB0132712; HMDB0132715; HMDB0132716; HMDB0132719; HMDB30851; HMDB37400; HMDB37402; HMDB37948; HMDB37949,C09617,; CHEBI:28117
923,452.277421966081,6965.017342983109,0.0008392339190095299,C21H44NO7P,-H(-),LysoPE(0:0/16:0),HMDB0011473; HMDB0011503; HMDB11473; HMDB11503,,; CHEBI:131743; CHEBI:73004
924,453.1349850352127,1833.2353436247888,-0.0006239352127295206,C28H22O6,-H(-),"3-(3,5-dihydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-phenyl-2,3-dihydro-1-benzofuran-5,6-diol",HMDB0129163; HMDB0129164; HMDB0129177; HMDB0129179; HMDB0129187; HMDB0129193; HMDB0129194; HMDB0129196; HMDB0129197; HMDB0129198; HMDB0135814; HMDB0135815; HMDB0135816; HMDB0135821; HMDB0135822; HMDB0135823; HMDB0135828,,
925,453.15472182836453,2166.284947437309,0.0007684716354674492,C25H26O8,-H(-),"3,4,5-trihydroxy-6-{3-[(1E)-5-oxo-7-phenylhepta-1,3-dien-1-yl]phenoxy}oxane-2-carboxylic acid",HMDB0133922; HMDB0133934,,
926,457.1327333487431,2252.423161769298,0.0024153512568432234,C20H26O12,-H(-),"6-({2-[4,6-dihydroxy-3-(4-hydroxy-3-methylbut-2-en-1-yl)-2-methoxyphenyl]acetyl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0125490; HMDB0125499,,
927,459.3258925504479,8484.754181718981,0.0009601495520428216,C32H44O2,-H(-),all-trans-Carophyll yellow,HMDB0032879; HMDB32879,,
928,460.16727884716687,2353.052333898757,-0.0012666471668012491,C21H27N5O5S,-H(-),3-cis-Hydroxyglipizide,HMDB0060934; HMDB0060935; HMDB60934; HMDB60935,,
929,461.1810826967384,2430.8563197291055,0.0006222032616278739,C24H30O9,-H(-),13-Hydroxy-5''-O-methylmelledonal,HMDB0035864; HMDB0038159; HMDB35864; HMDB38159,,
930,462.07884094797254,924.5811097816921,0.001532752027458173,C21H19O12,-H(-),"3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-5,6,7-trihydroxy-2-(3-hydroxyphenyl)-1_x001A__x001A_-chromen-1-ylium",HMDB0130440; HMDB0130456; HMDB0130457; HMDB0130458,,
931,462.1747485541096,2272.1858859084873,0.0022053458904451873,C23H29NO9,-H(-),Dihydroisomorphine-3-glucuronide,HMDB0060820; HMDB0060821; HMDB0060916; HMDB0061137; HMDB60820; HMDB60821; HMDB60916; HMDB61137,,
932,462.17743553174466,2270.984577242729,-0.0004816317446056928,C23H29NO9,-H(-),Dihydroisomorphine-3-glucuronide,HMDB0060820; HMDB0060821; HMDB0060916; HMDB0061137; HMDB60820; HMDB60821; HMDB60916; HMDB61137,,
933,465.1256056550589,2628.6031810246277,-0.0006277550589288694,C18H26O14,-H(-),"3,4,5-trihydroxy-2-[hydroxy(3,4,5-trihydroxyoxan-2-yl)methyl]-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]cyclohexa-2,5-dien-1-one",HMDB0128223,,
934,465.22578276283934,10455.824802860749,0.00010863716067888163,C21H39O9P,-H(-),Dolichyl b-D-glucosyl phosphate,HMDB0001054; HMDB01054,C01246,CHEBI:15812
935,465.2487912214243,5345.5035135609105,0.0005990785757035155,C25H38O8,-H(-),Androsterone glucuronide,HMDB0002829; HMDB0004484; HMDB02829; HMDB04484,C11135; C11136,CHEBI:28832; CHEBI:37451
936,467.08382969708845,1413.0538428961622,-0.0007163970884107584,C20H20O13,-H(-),Castamollissin,HMDB0038888; HMDB38888,,
937,467.1352227781576,2383.614791343514,-0.00046787815762172613,C25H24O9,-H(-),"3-hydroxy-10-(3-methoxyphenyl)-8-(3,5,7-trihydroxy-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl)-4-oxatricyclo[4.3.1.0³,_x001A_]decan-2-one",HMDB0128740,,
937,467.1352227781576,2383.614791343514,0.0006749218424033643,C22H24O10,.F(-),Isosakuranin,HMDB0029481; HMDB29481,,
938,469.01693623307796,1003.8136864139668,-0.0015561330779974014,C11H20O16P2,-H(-),1-Phosphatidyl-1D-myo-inositol 3-phosphate,HMDB0003850; HMDB03850,C04549,CHEBI:17283
939,471.14861052737837,2047.5317439944397,0.002188172621629292,C21H28O12,-H(-),b-D-fructosyl-a-D-(6-O-(E))-feruloylglucoside,HMDB0029281; HMDB0030231; HMDB0030295; HMDB29281; HMDB30231; HMDB30295,,
940,473.1078301247785,1430.5808766002615,0.0011039752214969667,C23H22O11,-H(-),Apigenin 7-O-(2''''-O-acetylglucoside),HMDB0037341; HMDB0037342; HMDB0039746; HMDB37341; HMDB37342; HMDB39746,,
941,473.2180035182685,4470.782397023802,8.678173151110968e-05,C26H34O8,-H(-),Austalide B,HMDB0030004; HMDB30004,,
942,473.25674961292503,7221.611378694038,-0.002273912925033983,C27H38O7,-H(-),Lucidenic acid L,HMDB0035975; HMDB0035976; HMDB35975; HMDB35976,,
943,474.285154179243,15289.22916438793,0.0009559207570077888,C27H41NO6,-H(-),Hydrocortamate,HMDB0014907; HMDB14907,,; CHEBI:50851
943,474.285154179243,15289.22916438793,0.00015465864760244585,C27H38N2O4,.F(-) [+1],Verapamil,HMDB0001850; HMDB01850; HMDB14799,C07188,CHEBI:9948
944,475.23159057611406,2523.8911245468635,0.0014416504484415782,C26H33NO6,.F(-) [+1],Erythroskyrin,HMDB0030464; HMDB30464,,
944,475.23159057611406,2523.8911245468635,0.0021497238859637946,C26H36O8,-H(-),Austalide H,HMDB0030153; HMDB30153,,
945,477.13904503627947,1784.9649503529386,0.0011890637205169696,C23H26O11,-H(-),4''-O-methyl-(-)-epicatechin-7-O-beta-glucuronide,HMDB0029183; HMDB0030470; HMDB0127867; HMDB29183; HMDB30470,,
946,477.19916203979403,2763.550498247945,-0.0014133397939986025,C21H34O12,-H(-),Suspensolide F,HMDB0031918; HMDB31918,,
947,489.2135300150103,3566.0027139684335,-0.000525115010304944,C26H34O9,-H(-),alpha-Crocetin glucosyl ester,HMDB0039120; HMDB39120,,
948,491.1182002096572,1087.1258878524895,0.0012984903428332473,C23H24O12,-H(-),"6-{3,5-dihydroxy-2-methoxy-6-[3-(4-methoxyphenyl)prop-2-enoyl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0128614,,
948,491.1182002096572,1087.1258878524895,0.0010319680771999629,C16H23N6O10P,-H(-) [+2],L-2-Aminoadipate adenylate,HMDB0006941; HMDB06941,C05560,
949,493.29405980988446,2139.6729300737134,-0.0004830098844195163,C24H47O8P,-H(-),PA(8:0/a-13:0),HMDB0115680,,
950,495.06114812417167,926.5920998286061,-0.0008787241716277094,C21H20O12S,-H(-),"[2-(5,7-dihydroxy-4-oxo-2-phenyl-4H-chromen-6-yl)-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxidanesulfonic acid",HMDB0127124; HMDB0127125,,
951,495.1855956790164,2424.963129033517,0.0015884209836372065,C24H32O11,-H(-),"(7R*,8R*)-3-Methoxy-3'',4,7,9,9''-pentahydroxy-8,4''-oxyneolignan 4-xyloside",HMDB0040325; HMDB40325,,
952,498.04925036854985,791.7936301390994,-0.0018913685498205268,C20H19O13S,-H(-),"(5-{5,7-dihydroxy-3-[(3,4,5-trihydroxyoxan-2-yl)oxy]-5H-chromen-2-yl}-2-hydroxyphenyl)oxidanesulfonic acid",HMDB0127916; HMDB0127918,,
953,499.1298560946704,1676.8208983258608,-0.0019012946703469424,C22H28O11S,-H(-),Lyoniresinol 9''-sulfate,HMDB0039926; HMDB39926,,
954,499.1590502791355,1736.5188374157285,0.0019192208645222308,C26H28O10,-H(-),"3,4,5-trihydroxy-6-{4-[3-(5-hydroxy-2,2-dimethyl-2H-chromen-6-yl)propanoyl]phenoxy}oxane-2-carboxylic acid",HMDB0125894,,
955,503.16131810441755,4860.668117736798,0.0004389955824990466,C18H32O16,-H(-),Triose,HMDB0003539; HMDB0006857; HMDB0011729; HMDB0034072; HMDB0039703; HMDB0039708; HMDB0060468; HMDB03539; HMDB06857; HMDB11729; HMDB34072; HMDB39703; HMDB39708; HMDB60468,C00721; C01355; C03661; C05404; C08239,; CHEBI:16885; CHEBI:28782
956,504.30859540482055,30547.04288196472,0.0009657951795247754,C25H48NO7P,-H(-),"LysoPE(0:0/20:2(11Z,14Z))",HMDB0011483; HMDB0011513; HMDB11483; HMDB11513,,; CHEBI:131692
957,505.0405039765694,1040.9408252222502,0.0022986234305903963,C19H18N6O5S3,-H(-),Cefditoren,HMDB0015199; HMDB15199,,; CHEBI:59343
958,506.3244213790854,24580.248494444928,0.0007898209146901536,C25H50NO7P,-H(-),LysoPE(0:0/20:1(11Z)),HMDB0011482; HMDB0011512; HMDB11482; HMDB11512,,
959,506.9740960311157,1465.4102681016252,-0.001612631115676777,C10H15N4O14P3,-H(-),ITP,HMDB0000189; HMDB00189,C00081,CHEBI:16039
960,507.0611997147289,977.0323308614688,-0.0009303147288619584,C22H20O12S,-H(-),"{2-[5,7-dihydroxy-2-(3-methoxyphenyl)-4-oxo-4H-chromen-6-yl]-4-hydroxy-6-methyl-5-oxooxan-3-yl}oxidanesulfonic acid",HMDB0127338; HMDB0127339,,
961,507.10132609250223,1082.9929460464828,-0.002168992502220135,C19H24O16,-H(-),"6-[2,3-dihydroxy-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}carbonyl)phenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0133145; HMDB0133146; HMDB0133148; HMDB0133149; HMDB0133151; HMDB0133152; HMDB0134193; HMDB0134194,,
962,507.18496523561186,2262.667646905209,0.002218864388169095,C25H32O11,-H(-),"(7''R,8''R)-4,7''-Epoxy-3''-methoxy-4'',5,9,9''-lignanetetrol 9''-glucoside",HMDB0038710; HMDB38710,,
963,507.2387159996222,2701.0010450217,0.0001097003778340877,C30H36O7,-H(-),"2-(2,4-dihydroxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5,7-dihydroxy-6-(4-hydroxy-3-methylbut-2-en-1-yl)-3,4-dihydro-2H-1-benzopyran-4-one",HMDB0129722; HMDB0129723; HMDB0129724; HMDB0129725; HMDB0129726; HMDB0129727; HMDB0129728; HMDB0129729; HMDB0129730; HMDB0129731,,
963,507.2387159996222,2701.0010450217,0.0007952003778655126,C23H36N6O5S,-H(-),Argatroban,HMDB0014423; HMDB14423,C04931,
964,508.33992550782574,35807.015878826234,0.0009356921743233215,C25H52NO7P,-H(-),LysoPE(0:0/20:0),HMDB0011481; HMDB0011511; HMDB0012108; HMDB11481; HMDB11511; HMDB12108,C04230,; CHEBI:131690; CHEBI:131691; CHEBI:580913
965,509.0564907384877,1420.3935405674042,0.0008017615123208088,C21H18O15,-H(-),"3,4,5-trihydroxy-6-{[3,5,7-trihydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-6-yl]oxy}oxane-2-carboxylic acid",HMDB0125240; HMDB0125241; HMDB0125242; HMDB0125243; HMDB0125244; HMDB0125245; HMDB0125246; HMDB0125247; HMDB0125248; HMDB0125249; HMDB0125250; HMDB0125251; HMDB0125252; HMDB0129441; HMDB0129442; HMDB0129443; HMDB0129444; HMDB0129445; HMDB0129446; HMDB0129447; HMDB0129449; HMDB0129450; HMDB0129451; HMDB0129452; HMDB0129453; HMDB0129454; HMDB0129455,,
966,509.18232830986955,2200.7927388016847,-0.0006234098695472312,C28H30O9,-H(-),Physalin B,HMDB0030128; HMDB0034094; HMDB0039696; HMDB0039697; HMDB30128; HMDB34094; HMDB39696; HMDB39697,,
967,509.2032989817745,2144.6714007995697,-0.0004648817744623557,C25H34O11,-H(-),Gibberellin A1 glucosyl ester,HMDB0038609; HMDB0041415; HMDB38609; HMDB41415,,
968,509.2526289923429,2823.824722165651,0.0018417076570926838,C29H32N7O2,-H(-),CGP71422,HMDB0013864; HMDB0013865; HMDB13864; HMDB13865,,; CHEBI:37808
968,509.2526289923429,2823.824722165651,0.00184670765708006,C30H38O7,-H(-),Physagulin A,HMDB0041047; HMDB41047,,
969,510.1823613515371,1370.7568761910547,0.0004655484628983686,C20H33NO14,-H(-),"O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->3)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol",HMDB0002235; HMDB0002276; HMDB02235; HMDB02276,,
970,510.2520883111685,2960.855861593614,0.0010070888315567572,C26H41NO7S,-H(-),Sulfoglycolithocholate(2-),HMDB0062801; HMDB62801,,; CHEBI:60007
971,511.30509684259783,2188.5625993936483,-0.0009554425977853498,C24H49O9P,-H(-),1-Stearoylglycerophosphoglycerol,HMDB0061697; HMDB0061703; HMDB61697; HMDB61703,,
971,511.30509684259783,2188.5625993936483,0.0014142574021320797,C31H44O6,-H(-),Carindone,HMDB0038189; HMDB0038745; HMDB38189; HMDB38745,,
972,512.1732571533047,1110.0929075245037,-0.001782453304599585,C30H27NO7,-H(-),Acrimarine H,HMDB0038599; HMDB38599,,
972,512.1732571533047,1110.0929075245037,-0.0024345533046243872,C22H31N3O9S,-H(-),2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2-hydroxy-1-(4-methoxyphenyl)-3-oxopentyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid,HMDB0132993; HMDB0132994,,
973,512.2677605999751,2536.7906303786094,0.000984800024980359,C26H43NO7S,-H(-),Sulfolithocholylglycine,HMDB0002639; HMDB02639,C11301,
973,512.2677605999751,2536.7906303786094,0.0005499468999232704,C29H33N7O2,-H(-) [+2],AFN911,HMDB0013863; HMDB13863,,
974,513.0717228063407,1148.2679879473328,-0.0008888063407539448,C21H22O13S,-H(-),"(4-{5,7-dihydroxy-4-oxo-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3,4-dihydro-2H-1-benzopyran-2-yl}phenyl)oxidanesulfonic acid",HMDB0124779; HMDB0124780; HMDB0124781; HMDB0124782; HMDB0124783; HMDB0140614,,
975,513.2683774265705,2892.728630440485,0.0021420734294679278,C26H42O10,-H(-),Capsianoside V,HMDB0030737; HMDB0034677; HMDB0035065; HMDB0035096; HMDB30737; HMDB34677; HMDB35065; HMDB35096,,
976,514.2850547730797,4644.909394123577,-0.0006593730796566888,C26H45NO7S,-H(-),Taurocholic acid,HMDB0000036; HMDB0000889; HMDB0000922; HMDB0000932; HMDB00036; HMDB0011637; HMDB00889; HMDB00922; HMDB00932; HMDB11637,C05122; C15516,; CHEBI:28865
977,515.051442331221,1903.4009009429137,-0.0013437312210271557,C20H20O14S,-H(-),"[5-(3-{[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-5,7-dihydroxy-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl)-2-hydroxyphenyl]oxidanesulfonic acid",HMDB0132737; HMDB0132738; HMDB0132739; HMDB0132740,,
978,515.1320151778326,1544.6315395800182,-0.0005925778326627551,(C16H24NO14S)nC2H6,-H(-),Dermatan,HMDB0000632; HMDB00632; HMDB06265,C00426,
979,515.1930323543929,2978.4552927734385,-0.0007628543928603904,C27H32O10,-H(-),"3,4,5-trihydroxy-6-{4-[1-hydroxy-3-(5-methoxy-2,2-dimethyl-2H-chromen-6-yl)propyl]phenoxy}oxane-2-carboxylic acid",HMDB0125905,,
979,515.1930323543929,2978.4552927734385,0.0003799456070510132,C24H32O11,.F(-),"(7R*,8R*)-3-Methoxy-3'',4,7,9,9''-pentahydroxy-8,4''-oxyneolignan 4-xyloside",HMDB0040325; HMDB40325,,
980,515.2631566679418,2729.8855609636717,0.0018836320582522603,C29H40O8,-H(-),Lucidenic acid E2,HMDB0036434; HMDB0059922; HMDB0059923; HMDB36434; HMDB59922; HMDB59923,,
981,517.2225096005383,2197.0143864426805,0.0006660994616822791,C31H34O7,-H(-),"2-(2,4-dihydroxy-5-methoxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5-hydroxy-8,8-dimethyl-4H,8H-pyrano[3,2-g]chromen-4-one",HMDB0129853,,
982,518.2895013856513,1555.5571656119894,-0.002328685651264095,C27H41N3O7,-H(-),Vignatic acid B,HMDB0033617; HMDB33617,,
983,519.1888258362128,1729.9097188033893,-0.0016417362128322566,C26H32O11,-H(-),"(7''S,8''S)-4,7''-Epoxy-3,8''-bilign-7-ene-3'',5-dimethoxy-4'',9,9''-triol 4''-glucoside",HMDB0040636; HMDB40636,,
983,519.1888258362128,1729.9097188033893,-4.409793154991348e-05,C20H35NO13,.Na/H-H(-) [+1],Validamycin A,HMDB0036592; HMDB36592,C12112,
984,519.2605022720937,2087.50573494516,-0.0005473720937061444,C28H40O9,-H(-),Withaperuvin D,HMDB0030116; HMDB0034191; HMDB0060141; HMDB30116; HMDB34191; HMDB60141,,
985,520.2576530807652,1426.5673373904544,-0.0011115807651549403,C28H35N5O5,-H(-),Morphiceptin,HMDB0005777; HMDB05777,,; CHEBI:422134
985,520.2576530807652,1426.5673373904544,0.0010139114223193246,C25H44O7P2,-H(-) [+3],Geranylfarnesyl diphosphate,HMDB0012231; HMDB0060469; HMDB12231; HMDB60469,C04217,; CHEBI:16818
986,520.3408369864198,1600.6548951274879,2.421358021820197e-05,C26H52NO7P,-H(-),LysoPC(18:1(9Z)),HMDB0002815; HMDB0010385; HMDB0062651; HMDB02815; HMDB10385; HMDB62651,C04230,; CHEBI:76071
987,521.2593411917314,2087.82641628661,0.0010075082685716552,C24H42O12,-H(-),"7,8-Dihydro-3b,6a-dihydroxy-alpha-ionol 9-[apiosyl-(1->6)-glucoside]",HMDB0041579; HMDB41579,,
987,521.2593411917314,2087.82641628661,0.000180292643563007,C28H35N5O5,-H(-) [+1],Morphiceptin,HMDB0005777; HMDB05777,,; CHEBI:422134
988,521.2679356948228,1960.2931004492484,0.00114410517721808,C27H42N2O6S,-H(-),"(1S,16R)-5,7,11-trihydroxy-3-[3-hydroxy-1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-8,8,10,12,16-pentamethyl-17-oxa-4-azabicyclo[14.1.0]heptadec-4-en-9-one",HMDB0127525; HMDB0127526; HMDB0127527; HMDB0127528; HMDB0127529; HMDB0127530; HMDB0127531; HMDB0127532; HMDB0127535,,
989,522.9518651569507,1757.003860913684,-0.002225656950713528,C10H15N4O13P3S,-H(-),6-Mercaptopurine ribonucleoside triphosphate,HMDB0060411; HMDB0060790; HMDB60411; HMDB60790,C16617,
990,525.1767927286529,1552.9708295623827,-0.00017322865289770562,C28H30O10,-H(-),Physalin A,HMDB0033773; HMDB0034092; HMDB0034340; HMDB0039080; HMDB0039639; HMDB0039698; HMDB33773; HMDB34092; HMDB34340; HMDB39080; HMDB39639; HMDB39698,,
990,525.1767927286529,1552.9708295623827,0.0009695713471273848,C25H30O11,.F(-),"3,4,5-trihydroxy-6-({2-[6-(1-hydroxy-2-methylbut-3-en-2-yl)-7-oxo-2H,3H,7H-furo[3,2-g]chromen-2-yl]propan-2-yl}oxy)oxane-2-carboxylic acid",HMDB0130308; HMDB0130310; HMDB0130311,,
991,526.0673775752927,680.4030848273705,0.0020066247072918486,C16H25N4O10P2S,-H(-),3-Carboxy-1-hydroxypropylthiamine diphosphate,HMDB0006744; HMDB06744,C05381,CHEBI:1463
991,526.0673775752927,680.4030848273705,0.0010428348635969087,C23H20O13,.Na/H-H(-) [+1],3-Methylellagic acid 8-(2-acetylrhamnoside),HMDB0037080; HMDB0037081; HMDB0037082; HMDB0038069; HMDB0038808; HMDB0128472; HMDB0128473; HMDB0128474; HMDB0128475; HMDB37080; HMDB37081; HMDB37082; HMDB38069; HMDB38808,,
992,527.1934161388732,1677.1092099428417,-0.0011466388731378174,C28H32O10,-H(-),Physalin L,HMDB0034341; HMDB0039081; HMDB34341; HMDB39081,,
992,527.1934161388732,1677.1092099428417,-3.8388732264138525e-06,C25H32O11,.F(-),"(7''R,8''R)-4,7''-Epoxy-3''-methoxy-4'',5,9,9''-lignanetetrol 9''-glucoside",HMDB0038710; HMDB38710,,
993,529.0673258553612,1474.206451100278,-0.0015772553612123374,C21H22O14S,-H(-),"{4-[(2,4-dihydroxy-3-oxo-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2,3-dihydro-1-benzofuran-2-yl)methyl]phenyl}oxidanesulfonic acid",HMDB0133552,,
994,529.3903467477261,5425.644422111888,-0.0005002477261086824,C33H54O5,-H(-),alpha-Tocopherol succinate,HMDB0033685; HMDB33685,,; CHEBI:22470
995,530.0563890741572,1502.2292550770783,0.0012378258428498157,C23H17NO14,-H(-),"2-[({3-[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyloxy)benzoyloxy]-4,5-dihydroxyphenyl}(hydroxy)methylidene)amino]acetic acid",HMDB0128312,,
996,533.2043098030182,1788.1866862529762,-0.0014757030181726805,C27H34O11,-H(-),Myricatomentoside II,HMDB0031584; HMDB31584,,
997,533.2752910063339,2636.2110925606275,0.0003138936660889158,C29H42O9,-H(-),Corchoroside A,HMDB0033846; HMDB33846,,
998,534.0878977356549,802.2775490536933,0.0008654643451109223,C18H26N5O8PS2,-H(-),Lipoyl-AMP,HMDB0059635; HMDB59635,C16238,CHEBI:55451
999,534.1988375953848,1636.6112042658247,-0.0007544953847400393,C26H33NO11,-H(-),"6-[5-(2-{[2-(3,4-dimethoxyphenyl)ethyl]-C-hydroxycarbonimidoyl}ethyl)-2-methoxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",HMDB0135509; HMDB0135511; HMDB0135513; HMDB0135515,,
1000,535.0893214330788,1052.886868723427,-0.001122733078773308,C27H20O12,-H(-),Sagecoumarin,HMDB0034035; HMDB34035,,
1000,535.0893214330788,1052.886868723427,2.0066921251782333e-05,C24H20O13,.F(-),"3,4,5-trihydroxy-6-({15-hydroxy-11-methoxy-13-oxo-6,8,20-trioxapentacyclo[10.8.0.0²,_x001A_.0³,_x001A_.0¹_x001A_,¹_x001A_]icosa-1(12),2(9),4,10,14,16,18-heptaen-17-yl}oxy)oxane-2-carboxylic acid",HMDB0128866; HMDB0128867; HMDB0128868; HMDB0128869; HMDB0128872,,
1001,535.1463526584266,1706.0043314833356,-0.00063935842661067,C25H28O13,-H(-),Salviaflaside methyl ester,HMDB0033706; HMDB0034733; HMDB0128925; HMDB0128926; HMDB0128933; HMDB0128934; HMDB0129111; HMDB0129112; HMDB33706; HMDB34733,,
1002,535.217189787017,2217.036659294841,0.0012943129830773614,C27H36O11,-H(-),Aldosterone 18-glucuronide,HMDB0010345; HMDB0036888; HMDB10345; HMDB36888,C08777,
1003,535.3403035676242,24224.401637276198,0.00022323237578802946,C27H53O8P,-H(-),PA(8:0/16:0),HMDB0115487; HMDB0115613; HMDB0115689; HMDB0115781,,
1004,536.5041360979527,2349.703901732538,0.0006802020473060111,C34H67NO3,-H(-),C16 Cer,HMDB0000790; HMDB0004949; HMDB00790; HMDB04949,C00195,; CHEBI:72959
1005,537.4871046121615,2714.4958095774905,0.0017272878384346768,C34H66O4,-H(-),FAHFA(16:0/9-O-18:0),HMDB0112106; HMDB0112107; HMDB0112111; HMDB0112113; HMDB0112116; HMDB0112118; HMDB0112119; HMDB0112121; HMDB0112146; HMDB0112147; HMDB0112148; HMDB0112149; HMDB0112150; HMDB0112151; HMDB0112152; HMDB0112153; HMDB0112176; HMDB0112179,,
1006,541.1356962219331,1223.1789727764883,-0.0005475219331856351,C27H26O12,-H(-),Resveratrol 4''-(6-galloylglucoside),HMDB0034687; HMDB0039341; HMDB0135726; HMDB0135727; HMDB0135730; HMDB0135731; HMDB0135732; HMDB0135735; HMDB34687; HMDB39341,,
1006,541.1356962219331,1223.1789727764883,0.0005952780668394553,C24H26O13,.F(-),Salviaflaside,HMDB0033705; HMDB0037336; HMDB0124877; HMDB0124878; HMDB33705; HMDB37336,,
1007,541.2445543692727,2625.7200186944424,-0.00024946927271685126,C30H38O9,-H(-),Physagulin C,HMDB0038535; HMDB38535,,
1008,541.264721475574,3408.050735535808,0.0007126244260007297,C27H42O11,-H(-),Cortolone-3-glucuronide,HMDB0010320; HMDB10320,,
1008,541.264721475574,3408.050735535808,0.001025594738507607,C28H35N5O5,.F(-) [+1],Morphiceptin,HMDB0005777; HMDB05777,,; CHEBI:422134
1009,541.271270749827,2960.143960293911,-0.00047624982698835083,C33H38N2O5,-H(-),Chaetoglobosin N,HMDB0031919; HMDB31919,,
1010,543.1539107030942,1127.871779773753,0.00025869690580293536,C24H32O12S,-H(-),Estriol 3-sulfate 16-glucuronide,HMDB0010356; HMDB10356,,
1011,543.3307541248097,2216.403769615372,0.0019715751903959244,C32H48O7,-H(-),Hovenidulcigenin A,HMDB0041027; HMDB41027,,
1011,543.3307541248097,2216.403769615372,-0.00012322480972670746,C26H53NO7P,.Na/H-H(-),2-Oleoylglycerophosphocholine,HMDB0061701; HMDB61701,,
1011,543.3307541248097,2216.403769615372,0.0022820751903509517,C28H51NO7P,-H(-),2-Arachidonoylglycerophosphocholine,HMDB0061699; HMDB61699,,
1011,543.3307541248097,2216.403769615372,-0.0022629138721868003,C28H50NO7P,-H(-) [+1],"LysoPC(20:4(5Z,8Z,11Z,14Z))",HMDB0010395; HMDB0010396; HMDB10395; HMDB10396,C04230,
1012,548.1191426867192,774.347064961904,-0.0019897867191502883,C25H25O14,-H(-),Cyanidin 3-(6''''-succinyl-glucoside),HMDB0029237; HMDB0029241; HMDB29237; HMDB29241,,
1013,548.1332512777051,925.1895690462775,0.001185922294894226,C24H27N3O10S,-H(-),o-O-glucuronide rosiglitazone,HMDB0060857; HMDB0060862; HMDB60857; HMDB60862,,
1014,549.10301323493,2370.7433528491547,0.0008354650699402555,C28H22O12,-H(-),BL II,HMDB0039565; HMDB39565,,
1015,551.2134804330049,1706.3820172696778,-8.173300489033863e-05,C27H36O12,-H(-),Prupaside,HMDB0038951; HMDB38951,,
1016,551.304935428541,3269.2946189205622,-0.0003219285409841177,C22H44N6O10,-H(-),Arbekacin,HMDB0015642; HMDB15642,,; CHEBI:37922
1016,551.304935428541,3269.2946189205622,-0.00013902854084335559,C30H48O7S,-H(-),Triterpenoid,HMDB0004309; HMDB04309,C06085,CHEBI:27151
1017,553.922889882895,1530.4762315131713,0.0006330663237577028,C10H15N5O13P2Se,-H(-),3-Phosphoadenylylselenate,HMDB0011104; HMDB11104,C05696,CHEBI:28450
1018,557.2752839662702,2813.9880441070513,0.0003209337297676029,C31H42O9,-H(-),Glycinoeclepin B,HMDB0037035; HMDB37035,,
